Date,Customer_ID,Customer_Name,Channel,Region,Product_Type,SKU_ID,Shelf_Life,Units_Delivered,Units_Sold,Returns_Units,Waste_Units,Net_Sales_Units,Price_per_Unit,Revenue,Cost_per_Unit,Margin_Pct,Promotion,Discount_Rate,Stock_Out,Delivery_Delay,Sales_Rep_Efficiency_Score,Customer_Type,Repeat_Order
2024-08-17,CUST-0085,Sweet Crust #85,Bakery Shop,rural,Baguette,SKU-BG-003,1,29,15,0,0,15,1.46,21.95,1.0,31.67,Yes,18.7,Yes,0,19.8,Low,No
2024-10-24,CUST-0100,Café Central #100,Horeca,urban,White Bread,SKU-WB-001,3,52,37,6,4,31,1.2,44.4,0.72,40.0,No,0.0,No,0,51.8,Medium,No
2024-10-07,CUST-0153,NearMart #153,Minimarket,rural,Baguette,SKU-BG-003,1,46,30,10,3,20,1.8,54.0,1.0,44.44,No,0.0,No,0,76.6,Medium,Yes
2024-12-23,CUST-0110,Plaza Bistro #110,Horeca,urban,White Bread,SKU-WB-001,3,31,21,4,2,17,1.2,25.2,0.72,40.0,No,0.0,No,0,69.4,Medium,Yes
2024-12-05,CUST-0062,QuickShop #62,Minimarket,rural,Toast Bread,SKU-TB-005,5,75,51,13,2,38,1.4,71.4,0.8,42.86,No,0.0,No,0,68.3,Medium,Yes
2024-09-17,CUST-0093,PocketStore #93,Minimarket,rural,Lavash,SKU-LV-004,5,70,43,13,6,30,0.9,38.7,0.5,44.44,No,0.0,No,1,72.2,Medium,No
2024-09-24,CUST-0037,ExpressGo #37,Minimarket,rural,Toast Bread,SKU-TB-005,5,144,108,18,5,90,1.4,151.2,0.8,42.86,No,0.0,No,0,76.3,High Volume,Yes
2024-11-19,CUST-0089,Tavern Hill #89,Horeca,suburban,Whole Wheat,SKU-WW-002,4,12,6,2,1,4,1.27,7.6,0.9,28.91,Yes,15.6,No,0,22.2,Low,No
2024-10-27,CUST-0006,Hotel Royal #6,Horeca,rural,Baguette,SKU-BG-003,1,15,7,4,2,3,1.8,12.6,1.0,44.44,No,0.0,No,0,45.6,Low,Yes
2024-09-22,CUST-0130,Harbor Inn #130,Horeca,urban,Toast Bread,SKU-TB-005,5,19,11,3,1,8,1.4,15.4,0.8,42.86,No,0.0,No,0,51.4,Low,No
2024-07-02,CUST-0140,Grand Diner #140,Horeca,suburban,Baguette,SKU-BG-003,1,28,12,0,0,12,1.53,18.36,1.0,34.64,Yes,15.0,Yes,0,31.0,Low,Yes
2024-12-21,CUST-0196,Bread Haven #196,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,76,53,14,2,39,1.5,79.5,0.9,40.0,No,0.0,No,0,57.9,Medium,Yes
2024-07-04,CUST-0121,Grand Diner #121,Horeca,urban,White Bread,SKU-WB-001,3,26,14,4,3,10,1.2,16.8,0.72,40.0,No,0.0,No,0,20.1,Low,Yes
2024-07-13,CUST-0025,LocalBuy #25,Minimarket,rural,Baguette,SKU-BG-003,1,181,148,27,3,121,1.46,216.32,1.0,31.58,Yes,18.8,No,0,94.0,High Volume,Yes
2024-11-26,CUST-0005,FreshMart #5,Supermarket,suburban,Baguette,SKU-BG-003,1,195,170,17,4,153,1.48,251.84,1.0,32.5,Yes,17.7,No,0,73.0,High Volume,No
2024-10-25,CUST-0131,PocketStore #131,Minimarket,urban,Whole Wheat,SKU-WW-002,4,10,5,2,0,3,1.5,7.5,0.9,40.0,No,0.0,No,0,31.1,Low,Yes
2024-09-01,CUST-0162,FreshMart #162,Supermarket,rural,Baguette,SKU-BG-003,1,296,217,57,18,160,1.8,390.6,1.0,44.44,No,0.0,No,2,86.3,High Volume,No
2024-12-23,CUST-0118,Café Central #118,Horeca,suburban,Toast Bread,SKU-TB-005,5,72,61,4,1,57,1.4,85.4,0.8,42.86,No,0.0,No,0,82.8,High Volume,Yes
2024-11-15,CUST-0098,SunMart #98,Supermarket,urban,Baguette,SKU-BG-003,1,197,99,0,0,99,1.8,178.2,1.0,44.44,No,0.0,Yes,0,74.6,High Volume,Yes
2024-09-21,CUST-0067,PocketStore #67,Minimarket,urban,Toast Bread,SKU-TB-005,5,124,104,8,4,96,1.4,145.6,0.8,42.86,No,0.0,No,0,87.9,High Volume,Yes
2024-08-13,CUST-0176,MetroMart #176,Supermarket,urban,Baguette,SKU-BG-003,1,310,285,25,0,260,1.49,424.76,1.0,32.9,Yes,17.2,No,0,86.3,High Volume,No
2024-10-28,CUST-0164,QuickStop #164,Supermarket,urban,White Bread,SKU-WB-001,3,85,57,10,9,47,1.2,68.4,0.72,40.0,No,0.0,No,0,40.4,Medium,Yes
2024-10-28,CUST-0176,MetroMart #176,Supermarket,urban,Baguette,SKU-BG-003,1,225,78,0,0,78,1.8,140.4,1.0,44.44,No,0.0,Yes,0,85.3,High Volume,Yes
2024-08-26,CUST-0105,MegaShop #105,Supermarket,urban,White Bread,SKU-WB-001,3,341,270,20,23,250,1.2,324.0,0.72,40.0,No,0.0,No,0,75.2,High Volume,Yes
2024-10-06,CUST-0083,SunMart #83,Supermarket,urban,Whole Wheat,SKU-WW-002,4,366,296,19,16,277,1.5,444.0,0.9,40.0,No,0.0,No,0,70.2,High Volume,Yes
2024-11-06,CUST-0041,FastCorner #41,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,37,28,3,1,25,1.27,35.45,0.9,28.91,Yes,15.6,No,0,72.8,Medium,Yes
2024-09-27,CUST-0019,MiniStop #19,Minimarket,urban,Lavash,SKU-LV-004,5,27,16,5,3,11,0.9,14.4,0.5,44.44,No,0.0,No,1,40.3,Low,Yes
2024-09-20,CUST-0183,GreenMart #183,Supermarket,suburban,White Bread,SKU-WB-001,3,324,285,16,11,269,0.97,275.31,0.72,25.47,Yes,19.5,No,0,86.3,High Volume,Yes
2024-07-26,CUST-0176,MetroMart #176,Supermarket,urban,Lavash,SKU-LV-004,5,285,230,17,10,213,0.9,207.0,0.5,44.44,No,0.0,No,0,78.1,High Volume,Yes
2024-11-04,CUST-0158,ExpressGo #158,Minimarket,urban,Baguette,SKU-BG-003,1,52,32,10,5,22,1.8,57.6,1.0,44.44,No,0.0,No,0,61.6,Medium,Yes
2024-12-18,CUST-0183,GreenMart #183,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,216,183,9,8,174,1.41,258.58,0.9,36.31,Yes,5.8,No,0,86.1,High Volume,Yes
2024-09-25,CUST-0042,MetroMart #42,Supermarket,rural,Toast Bread,SKU-TB-005,5,294,251,35,2,216,1.4,351.4,0.8,42.86,No,0.0,No,0,80.4,High Volume,Yes
2024-08-07,CUST-0097,PocketStore #97,Minimarket,urban,Lavash,SKU-LV-004,5,41,30,3,2,27,0.78,23.44,0.5,36.0,Yes,13.2,No,0,61.2,Medium,Yes
2024-10-04,CUST-0082,FastCorner #82,Minimarket,suburban,White Bread,SKU-WB-001,3,22,13,4,2,9,1.2,15.6,0.72,40.0,No,0.0,No,0,42.1,Low,No
2024-10-13,CUST-0075,LocalBuy #75,Minimarket,suburban,Toast Bread,SKU-TB-005,5,58,40,6,3,34,1.4,56.0,0.8,42.86,No,0.0,No,0,56.6,Medium,No
2024-08-09,CUST-0029,EasyBuy #29,Supermarket,suburban,Lavash,SKU-LV-004,5,152,123,14,4,109,0.74,90.55,0.5,32.08,Yes,18.2,No,0,51.9,Medium,Yes
2024-09-03,CUST-0083,SunMart #83,Supermarket,urban,Baguette,SKU-BG-003,1,217,196,20,0,176,1.62,318.23,1.0,38.41,Yes,9.8,No,0,76.2,High Volume,Yes
2024-10-08,CUST-0110,Plaza Bistro #110,Horeca,urban,Lavash,SKU-LV-004,5,58,44,7,2,37,0.9,39.6,0.5,44.44,No,0.0,No,0,66.5,Medium,Yes
2024-11-19,CUST-0156,Flour House #156,Bakery Shop,rural,White Bread,SKU-WB-001,3,67,55,5,2,50,1.13,62.3,0.72,36.44,Yes,5.6,No,0,69.1,High Volume,Yes
2024-09-20,CUST-0048,Golden Crust #48,Bakery Shop,suburban,White Bread,SKU-WB-001,3,15,8,3,1,5,1.2,9.6,0.72,40.0,No,0.0,No,0,31.3,Low,No
2024-07-08,CUST-0116,Artisan Loaf #116,Bakery Shop,rural,Lavash,SKU-LV-004,5,28,12,6,3,6,0.9,10.8,0.5,44.44,No,0.0,No,0,38.7,Low,Yes
2024-11-15,CUST-0150,Urban Grill #150,Horeca,rural,Lavash,SKU-LV-004,5,77,65,7,1,58,0.9,58.5,0.5,44.44,No,0.0,No,0,75.7,High Volume,Yes
2024-11-05,CUST-0191,Flour House #191,Bakery Shop,rural,Baguette,SKU-BG-003,1,90,73,14,1,59,1.71,124.83,1.0,41.52,Yes,5.0,No,0,66.0,High Volume,Yes
2024-09-21,CUST-0048,Golden Crust #48,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,21,13,3,4,10,1.29,16.71,0.9,29.99,Yes,14.3,No,3,18.4,Low,No
2024-09-13,CUST-0050,Corner Shop #50,Minimarket,suburban,White Bread,SKU-WB-001,3,75,56,7,7,49,1.05,58.67,0.72,31.27,Yes,12.7,No,1,74.5,Medium,Yes
2024-08-25,CUST-0060,Classic Bread #60,Bakery Shop,suburban,White Bread,SKU-WB-001,3,28,13,0,0,13,1.07,13.93,0.72,32.81,Yes,10.7,Yes,0,43.5,Low,No
2024-08-21,CUST-0023,Harbor Inn #23,Horeca,urban,White Bread,SKU-WB-001,3,23,13,5,2,8,1.2,15.6,0.72,40.0,No,0.0,No,0,31.7,Low,Yes
2024-11-14,CUST-0034,Grand Diner #34,Horeca,urban,Lavash,SKU-LV-004,5,32,27,3,0,24,0.84,22.74,0.5,40.65,Yes,6.4,No,1,58.1,Medium,No
2024-09-09,CUST-0041,FastCorner #41,Minimarket,suburban,Lavash,SKU-LV-004,5,78,33,0,0,33,0.9,29.7,0.5,44.44,No,0.0,Yes,0,61.5,Medium,Yes
2024-09-24,CUST-0194,The Breadhouse #194,Horeca,suburban,Lavash,SKU-LV-004,5,67,43,8,5,35,0.9,38.7,0.5,44.44,No,0.0,No,0,73.8,Medium,Yes
2024-12-08,CUST-0002,PrimeMart #2,Supermarket,rural,Toast Bread,SKU-TB-005,5,207,185,22,0,163,1.4,259.0,0.8,42.86,No,0.0,No,1,79.9,High Volume,Yes
2024-07-30,CUST-0117,Artisan Loaf #117,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,24,15,4,1,11,1.4,21.0,0.8,42.86,No,0.0,No,0,47.8,Low,No
2024-11-03,CUST-0183,GreenMart #183,Supermarket,suburban,Baguette,SKU-BG-003,1,286,279,7,0,272,1.68,469.05,1.0,40.52,Yes,6.6,No,0,89.4,High Volume,Yes
2024-12-01,CUST-0136,NearStop #136,Minimarket,rural,Whole Wheat,SKU-WW-002,4,99,70,14,5,56,1.5,105.0,0.9,40.0,No,0.0,No,0,46.8,Medium,Yes
2024-12-23,CUST-0094,LocalBuy #94,Minimarket,suburban,Baguette,SKU-BG-003,1,50,30,8,7,22,1.8,54.0,1.0,44.44,No,0.0,No,0,59.2,Medium,Yes
2024-09-16,CUST-0161,Sweet Crust #161,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,56,40,6,3,34,1.27,50.96,0.8,37.21,Yes,9.0,No,0,39.9,Medium,Yes
2024-09-21,CUST-0072,PrimeMart #72,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,265,236,11,8,225,1.41,333.47,0.9,36.31,Yes,5.8,No,1,74.7,High Volume,Yes
2024-08-27,CUST-0050,Corner Shop #50,Minimarket,suburban,Lavash,SKU-LV-004,5,37,24,4,2,20,0.9,21.6,0.5,44.44,No,0.0,No,0,61.0,Medium,No
2024-07-22,CUST-0174,SunMart #174,Supermarket,rural,Whole Wheat,SKU-WW-002,4,218,187,17,7,170,1.26,236.18,0.9,28.74,Yes,15.8,No,1,82.3,High Volume,Yes
2024-10-30,CUST-0178,QuickStop #178,Supermarket,suburban,Baguette,SKU-BG-003,1,91,71,15,2,56,1.68,119.11,1.0,40.39,Yes,6.8,No,0,65.1,Medium,Yes
2024-11-03,CUST-0007,Daily Bake #7,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,30,17,7,2,10,1.5,25.5,0.9,40.0,No,0.0,No,0,26.8,Low,Yes
2024-12-11,CUST-0199,Sunrise Cafe #199,Horeca,suburban,Lavash,SKU-LV-004,5,27,15,4,2,11,0.9,13.5,0.5,44.44,No,0.0,No,0,57.9,Low,No
2024-09-19,CUST-0035,Golden Crust #35,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,49,35,5,2,30,1.4,49.0,0.8,42.86,No,0.0,No,0,70.2,Medium,Yes
2024-12-24,CUST-0171,Tavern Hill #171,Horeca,suburban,Baguette,SKU-BG-003,1,24,13,5,4,8,1.8,23.4,1.0,44.44,No,0.0,No,0,44.0,Low,Yes
2024-12-12,CUST-0014,Morning Loaf #14,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,31,24,2,3,22,1.4,33.55,0.9,35.62,Yes,6.8,No,3,48.3,Medium,No
2024-11-17,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,Lavash,SKU-LV-004,5,65,50,6,2,44,0.85,42.44,0.5,41.09,Yes,5.7,No,0,53.5,Medium,No
2024-07-15,CUST-0161,Sweet Crust #161,Bakery Shop,urban,White Bread,SKU-WB-001,3,29,22,3,2,19,1.2,26.4,0.72,40.0,No,0.0,No,1,45.2,Medium,Yes
2024-10-10,CUST-0169,Sunrise Bakery #169,Bakery Shop,urban,Lavash,SKU-LV-004,5,113,90,6,7,84,0.9,81.0,0.5,44.44,No,0.0,No,1,89.7,High Volume,Yes
2024-12-22,CUST-0192,Golden Crust #192,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,49,41,7,0,34,1.2,49.08,0.8,33.17,Yes,14.5,No,0,59.5,Medium,Yes
2024-09-13,CUST-0091,EasyBuy #91,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,207,164,11,8,153,1.5,246.0,0.9,40.0,No,0.0,No,0,75.3,High Volume,Yes
2024-10-16,CUST-0114,Sweet Crust #114,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,30,23,3,1,20,1.5,34.5,0.9,40.0,No,0.0,No,0,81.2,Medium,No
2024-07-23,CUST-0021,Golden Crust #21,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,48,31,6,3,25,1.5,46.5,0.9,40.0,No,0.0,No,0,45.4,Medium,Yes
2024-11-12,CUST-0173,Flour House #173,Bakery Shop,rural,Baguette,SKU-BG-003,1,60,43,10,3,33,1.8,77.4,1.0,44.44,No,0.0,No,0,75.6,High Volume,No
2024-11-19,CUST-0047,Corner Shop #47,Minimarket,rural,Lavash,SKU-LV-004,5,29,10,0,0,10,0.9,9.0,0.5,44.44,No,0.0,Yes,1,31.1,Low,No
2024-12-11,CUST-0122,FastCorner #122,Minimarket,suburban,White Bread,SKU-WB-001,3,55,38,7,4,31,1.2,45.6,0.72,40.0,No,0.0,No,0,76.6,Medium,Yes
2024-10-12,CUST-0031,MetroMart #31,Supermarket,urban,Toast Bread,SKU-TB-005,5,168,134,14,6,120,1.28,170.9,0.8,37.27,Yes,8.9,No,0,67.7,Medium,Yes
2024-07-30,CUST-0044,Sunrise Bakery #44,Bakery Shop,rural,White Bread,SKU-WB-001,3,65,40,12,4,28,1.2,48.0,0.72,40.0,No,0.0,No,0,50.8,Medium,Yes
2024-10-16,CUST-0025,LocalBuy #25,Minimarket,rural,White Bread,SKU-WB-001,3,124,106,14,1,92,1.2,127.2,0.72,40.0,No,0.0,No,0,93.5,High Volume,Yes
2024-09-11,CUST-0200,Sweet Crust #200,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,21,10,3,3,7,1.4,14.0,0.8,42.86,No,0.0,No,0,35.1,Low,Yes
2024-10-04,CUST-0153,NearMart #153,Minimarket,rural,Lavash,SKU-LV-004,5,49,31,8,3,23,0.9,27.9,0.5,44.44,No,0.0,No,0,69.3,Medium,Yes
2024-12-04,CUST-0134,FreshMart #134,Supermarket,suburban,White Bread,SKU-WB-001,3,134,97,13,13,84,1.2,116.4,0.72,40.0,No,0.0,No,0,45.1,Medium,Yes
2024-09-21,CUST-0196,Bread Haven #196,Bakery Shop,rural,White Bread,SKU-WB-001,3,68,52,11,2,41,1.11,57.53,0.72,34.92,Yes,7.8,No,0,58.1,Medium,Yes
2024-09-25,CUST-0123,DailyMart #123,Minimarket,suburban,White Bread,SKU-WB-001,3,144,121,9,6,112,1.2,145.2,0.72,40.0,No,0.0,No,0,73.9,High Volume,Yes
2024-07-06,CUST-0134,FreshMart #134,Supermarket,suburban,Baguette,SKU-BG-003,1,153,98,30,13,68,1.8,176.4,1.0,44.44,No,0.0,No,0,51.9,Medium,Yes
2024-07-19,CUST-0077,The Breadhouse #77,Horeca,rural,White Bread,SKU-WB-001,3,46,28,7,4,21,1.2,33.6,0.72,40.0,No,0.0,No,0,65.7,Medium,No
2024-08-30,CUST-0111,Hotel Royal #111,Horeca,suburban,White Bread,SKU-WB-001,3,39,26,4,4,22,1.2,31.2,0.72,40.0,No,0.0,No,0,67.2,Medium,Yes
2024-08-12,CUST-0167,MetroMart #167,Supermarket,rural,White Bread,SKU-WB-001,3,147,91,26,13,65,1.2,109.2,0.72,40.0,No,0.0,No,0,61.6,Medium,Yes
2024-12-09,CUST-0144,QuickShop #144,Minimarket,rural,Baguette,SKU-BG-003,1,13,6,3,2,3,1.8,10.8,1.0,44.44,No,0.0,No,0,29.6,Low,Yes
2024-10-17,CUST-0063,FastCorner #63,Minimarket,rural,Whole Wheat,SKU-WW-002,4,64,45,9,3,36,1.22,54.81,0.9,26.11,Yes,18.8,No,0,41.7,Medium,Yes
2024-07-12,CUST-0026,FreshMart #26,Supermarket,suburban,Lavash,SKU-LV-004,5,238,212,14,7,198,0.9,190.8,0.5,44.44,No,0.0,No,2,76.4,High Volume,Yes
2024-08-30,CUST-0098,SunMart #98,Supermarket,urban,Whole Wheat,SKU-WW-002,4,284,253,19,4,234,1.5,379.5,0.9,40.0,No,0.0,No,0,76.1,High Volume,Yes
2024-08-25,CUST-0105,MegaShop #105,Supermarket,urban,Baguette,SKU-BG-003,1,307,245,32,13,213,1.8,441.0,1.0,44.44,No,0.0,No,0,70.9,High Volume,Yes
2024-10-10,CUST-0122,FastCorner #122,Minimarket,suburban,White Bread,SKU-WB-001,3,30,20,3,3,17,1.2,24.0,0.72,40.0,No,0.0,No,0,65.0,Medium,Yes
2024-12-16,CUST-0064,Hotel Royal #64,Horeca,rural,White Bread,SKU-WB-001,3,67,43,10,10,33,1.2,51.6,0.72,40.0,No,0.0,No,2,61.3,Medium,No
2024-10-20,CUST-0133,FreshMart #133,Supermarket,rural,Baguette,SKU-BG-003,1,371,313,58,0,255,1.48,464.24,1.0,32.58,Yes,17.6,No,2,91.2,High Volume,Yes
2024-10-13,CUST-0140,Grand Diner #140,Horeca,suburban,White Bread,SKU-WB-001,3,25,15,4,3,11,1.14,17.06,0.72,36.71,Yes,5.2,No,0,25.4,Low,Yes
2024-12-05,CUST-0087,Tavern Hill #87,Horeca,urban,Toast Bread,SKU-TB-005,5,16,9,3,1,6,1.4,12.6,0.8,42.86,No,0.0,No,0,43.5,Low,No
2024-11-17,CUST-0177,Sweet Crust #177,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,87,66,10,3,56,1.5,99.0,0.9,40.0,No,0.0,No,0,67.9,High Volume,Yes
2024-10-31,CUST-0092,Golden Crust #92,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,49,36,7,1,29,1.28,46.12,0.9,29.74,Yes,14.6,No,0,59.3,Medium,Yes
2024-10-10,CUST-0023,Harbor Inn #23,Horeca,urban,Lavash,SKU-LV-004,5,14,8,2,1,6,0.9,7.2,0.5,44.44,No,0.0,No,1,41.3,Low,No
2024-11-01,CUST-0079,Tavern Hill #79,Horeca,suburban,Toast Bread,SKU-TB-005,5,70,42,8,7,34,1.4,58.8,0.8,42.86,No,0.0,No,0,39.5,Medium,Yes
2024-12-08,CUST-0135,Golden Crust #135,Bakery Shop,urban,White Bread,SKU-WB-001,3,29,22,3,1,19,1.2,26.4,0.72,40.0,No,0.0,No,0,56.2,Medium,No
2024-07-14,CUST-0015,NearStop #15,Minimarket,rural,Lavash,SKU-LV-004,5,61,39,9,3,30,0.9,35.1,0.5,44.44,No,0.0,No,0,63.6,Medium,Yes
2024-08-22,CUST-0131,PocketStore #131,Minimarket,urban,Whole Wheat,SKU-WW-002,4,34,13,0,0,13,1.5,19.5,0.9,40.0,No,0.0,Yes,0,26.4,Low,No
2024-11-29,CUST-0108,QuickShop #108,Minimarket,suburban,Toast Bread,SKU-TB-005,5,61,21,0,0,21,1.4,29.4,0.8,42.86,No,0.0,Yes,1,66.1,Medium,Yes
2024-07-22,CUST-0082,FastCorner #82,Minimarket,suburban,Toast Bread,SKU-TB-005,5,16,9,2,2,7,1.4,12.6,0.8,42.86,No,0.0,No,0,49.2,Low,Yes
2024-07-03,CUST-0180,Daily Bake #180,Bakery Shop,urban,White Bread,SKU-WB-001,3,60,40,6,4,34,1.2,48.0,0.72,40.0,No,0.0,No,0,51.0,Medium,Yes
2024-10-28,CUST-0184,Tavern Hill #184,Horeca,rural,Whole Wheat,SKU-WW-002,4,18,9,4,2,5,1.21,10.91,0.9,25.74,Yes,19.2,No,0,19.4,Low,Yes
2024-08-21,CUST-0010,PocketStore #10,Minimarket,urban,White Bread,SKU-WB-001,3,66,49,5,4,44,1.04,50.86,0.72,30.64,Yes,13.5,No,0,61.8,Medium,Yes
2024-11-02,CUST-0031,MetroMart #31,Supermarket,urban,Lavash,SKU-LV-004,5,166,133,18,4,115,0.9,119.7,0.5,44.44,No,0.0,No,0,80.6,Medium,Yes
2024-09-14,CUST-0034,Grand Diner #34,Horeca,urban,Whole Wheat,SKU-WW-002,4,58,42,7,3,35,1.5,63.0,0.9,40.0,No,0.0,No,0,57.9,Medium,Yes
2024-11-04,CUST-0079,Tavern Hill #79,Horeca,suburban,Lavash,SKU-LV-004,5,38,28,3,1,25,0.9,25.2,0.5,44.44,No,0.0,No,0,52.8,Medium,Yes
2024-08-28,CUST-0120,UrbanGrocery #120,Supermarket,urban,White Bread,SKU-WB-001,3,156,111,20,15,91,1.2,133.2,0.72,40.0,No,0.0,No,0,49.7,Medium,No
2024-11-21,CUST-0127,Daily Bake #127,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,55,40,7,2,33,1.4,56.0,0.8,42.86,No,0.0,No,0,70.4,Medium,No
2024-10-20,CUST-0153,NearMart #153,Minimarket,rural,Whole Wheat,SKU-WW-002,4,62,41,9,3,32,1.5,61.5,0.9,40.0,No,0.0,No,0,74.6,Medium,Yes
2024-08-01,CUST-0016,Golden Crust #16,Bakery Shop,rural,Baguette,SKU-BG-003,1,23,11,5,5,6,1.8,19.8,1.0,44.44,No,0.0,No,0,46.9,Low,No
2024-11-28,CUST-0186,PrimeMart #186,Supermarket,urban,Whole Wheat,SKU-WW-002,4,116,93,10,3,83,1.33,123.46,0.9,32.2,Yes,11.5,No,0,52.8,Medium,Yes
2024-08-04,CUST-0191,Flour House #191,Bakery Shop,rural,Baguette,SKU-BG-003,1,103,82,17,2,65,1.8,147.6,1.0,44.44,No,0.0,No,1,73.4,High Volume,Yes
2024-07-27,CUST-0002,PrimeMart #2,Supermarket,rural,Whole Wheat,SKU-WW-002,4,230,172,28,14,144,1.5,258.0,0.9,40.0,No,0.0,No,1,74.7,High Volume,Yes
2024-12-16,CUST-0103,The Breadhouse #103,Horeca,rural,Whole Wheat,SKU-WW-002,4,11,5,3,1,2,1.5,7.5,0.9,40.0,No,0.0,No,0,29.6,Low,Yes
2024-09-16,CUST-0166,Sweet Crust #166,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,34,24,3,2,21,1.4,33.6,0.8,42.86,No,0.0,No,1,57.5,Medium,Yes
2024-07-06,CUST-0018,Morning Loaf #18,Bakery Shop,rural,Lavash,SKU-LV-004,5,30,20,5,3,15,0.9,18.0,0.5,44.44,No,0.0,No,2,68.2,Medium,Yes
2024-11-12,CUST-0023,Harbor Inn #23,Horeca,urban,White Bread,SKU-WB-001,3,15,6,0,0,6,1.2,7.2,0.72,40.0,No,0.0,Yes,0,36.3,Low,No
2024-09-05,CUST-0150,Urban Grill #150,Horeca,rural,Whole Wheat,SKU-WW-002,4,93,76,11,2,65,1.5,114.0,0.9,40.0,No,0.0,No,1,77.5,High Volume,No
2024-10-31,CUST-0043,MetroMart #43,Supermarket,urban,Lavash,SKU-LV-004,5,239,198,13,9,185,0.9,178.2,0.5,44.44,No,0.0,No,0,71.7,High Volume,Yes
2024-12-20,CUST-0114,Sweet Crust #114,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,25,17,2,1,15,1.5,25.5,0.9,40.0,No,0.0,No,0,66.2,Medium,Yes
2024-12-24,CUST-0043,MetroMart #43,Supermarket,urban,Baguette,SKU-BG-003,1,340,183,0,0,183,1.8,329.4,1.0,44.44,No,0.0,Yes,0,82.2,High Volume,Yes
2024-10-25,CUST-0109,CityStore #109,Supermarket,urban,Baguette,SKU-BG-003,1,120,88,19,6,69,1.8,158.4,1.0,44.44,No,0.0,No,0,76.9,Medium,Yes
2024-12-10,CUST-0099,Golden Crust #99,Bakery Shop,urban,Baguette,SKU-BG-003,1,37,22,5,6,17,1.8,39.6,1.0,44.44,No,0.0,No,0,52.6,Medium,Yes
2024-08-25,CUST-0144,QuickShop #144,Minimarket,rural,Whole Wheat,SKU-WW-002,4,29,10,0,0,10,1.41,14.15,0.9,36.37,Yes,5.7,Yes,0,31.5,Low,Yes
2024-09-15,CUST-0095,Harbor Inn #95,Horeca,rural,Lavash,SKU-LV-004,5,59,49,8,0,41,0.75,36.65,0.5,33.15,Yes,16.9,No,1,51.9,Medium,Yes
2024-10-09,CUST-0105,MegaShop #105,Supermarket,urban,Baguette,SKU-BG-003,1,304,141,0,0,141,1.8,253.8,1.0,44.44,No,0.0,Yes,0,69.0,High Volume,Yes
2024-08-29,CUST-0013,DailyMart #13,Minimarket,rural,White Bread,SKU-WB-001,3,66,46,9,4,37,1.2,55.2,0.72,40.0,No,0.0,No,0,65.6,Medium,No
2024-09-23,CUST-0084,Grand Diner #84,Horeca,suburban,White Bread,SKU-WB-001,3,113,95,7,3,88,1.2,114.0,0.72,40.0,No,0.0,No,0,86.9,High Volume,Yes
2024-11-26,CUST-0176,MetroMart #176,Supermarket,urban,Baguette,SKU-BG-003,1,290,125,0,0,125,1.8,225.0,1.0,44.44,No,0.0,Yes,3,76.8,High Volume,No
2024-11-01,CUST-0122,FastCorner #122,Minimarket,suburban,Toast Bread,SKU-TB-005,5,68,46,7,5,39,1.4,64.4,0.8,42.86,No,0.0,No,0,62.8,Medium,Yes
2024-07-30,CUST-0104,The Breadhouse #104,Horeca,suburban,Toast Bread,SKU-TB-005,5,28,14,6,5,8,1.4,19.6,0.8,42.86,No,0.0,No,1,39.8,Low,No
2024-09-14,CUST-0129,Bistro Verde #129,Horeca,urban,Baguette,SKU-BG-003,1,42,32,6,1,26,1.8,57.6,1.0,44.44,No,0.0,No,0,73.0,Medium,Yes
2024-12-20,CUST-0104,The Breadhouse #104,Horeca,suburban,White Bread,SKU-WB-001,3,20,10,4,3,6,1.2,12.0,0.72,40.0,No,0.0,No,0,39.1,Low,Yes
2024-10-03,CUST-0079,Tavern Hill #79,Horeca,suburban,Baguette,SKU-BG-003,1,64,44,11,9,33,1.64,72.15,1.0,39.02,Yes,8.9,No,2,44.9,Medium,Yes
2024-07-02,CUST-0175,Morning Loaf #175,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,11,5,2,1,3,1.5,7.5,0.9,40.0,No,0.0,No,0,19.7,Low,Yes
